薬局名,クローバー薬局　本店
集計期間開始日,2025/12/01
集計期間終了日,2026/02/28
集計開始時刻,
集計終了時刻,
時刻通し集計,0
出力順,医薬品名(昇順)
検索キー,
医療情報,
No,ID,処方薬種別,剤型,医薬品名,単位,麻薬,毒薬,ハイリスク,後発,使用回数,使用量,薬価,使用金額,レセコード,YJコード,後発区分,向精神薬,覚せい剤,劇薬,抗がん剤,制吐剤,RMP,選定療養
402,314,0,内用,ツムラ小青竜湯エキス顆粒（医療用）,g,False,False,False,False,7,"3,564.0",12.8,45619,615101453,5200075D1086,1:先発品(後発なし),False,False,False,False,False,False,False
403,747,0,内用,小児用ムコソルバンシロップ０．３％,mL,False,False,False,False,1,40.0,6.9,276,620390101,2239001Q1166,2:先発品(後発あり),False,False,False,False,False,False,True
404,1863,0,内用,ジルチアゼム塩酸塩錠３０ｍｇ「トーワ」,錠,False,False,False,True,1,84.0,5.9,496,620307012,2171006F1364,3:後発品,False,False,False,False,False,False,False
405,847,0,内用,ジルチアゼム塩酸塩徐放カプセル１００ｍｇ「トーワ」,カプセル,False,False,False,True,7,469.0,10.4,4878,621579602,2171006N1164,3:後発品,False,False,False,False,False,False,False
406,713,0,内用,シルニジピン錠１０ｍｇ「サワイ」,錠,False,False,False,True,2,133.0,13.8,1835,620009319,2149037F2055,3:後発品,False,False,False,False,False,False,False
407,1834,0,内用,シルニジピン錠５ｍｇ「サワイ」,錠,False,False,False,True,3,128.0,10.4,1331,620009318,2149037F1059,3:後発品,False,False,False,False,False,False,False
408,1541,0,内用,ジルムロ配合ＯＤ錠ＨＤ「トーワ」,錠,False,False,False,True,44,"2,810.0",27.7,77837,622852201,2149121F4039,3:後発品,False,False,True,False,False,False,False
409,1843,0,内用,ジルムロ配合錠ＬＤ「トーワ」,錠,False,False,False,True,11,623.0,26.9,16759,622850701,2149121F1099,3:後発品,False,False,True,False,False,False,False
410,1948,0,内用,シロスタゾールＯＤ錠１００ｍｇ「トーワ」,錠,False,False,True,True,28,"1,288.0",12.6,16229,622373101,3399002F4094,3:後発品,False,False,False,False,False,False,False
411,2020,0,内用,シロスタゾールＯＤ錠５０ｍｇ「トーワ」,錠,False,False,True,True,27,"2,309.0",10.4,24014,622373001,3399002F3098,3:後発品,False,False,False,False,False,False,False
412,1962,0,内用,シロドシンＯＤ錠２ｍｇ「オーハラ」,錠,False,False,False,True,3,392.0,10.4,4077,622678301,2590010F3107,3:後発品,False,False,True,False,False,False,False
413,1536,0,内用,シロドシンＯＤ錠４ｍｇ「日新」,錠,False,False,False,True,34,"2,709.0",14.5,39281,622677101,2590010F4154,3:後発品,False,False,True,False,False,False,False
414,2093,0,内用,ジンタス錠５０ｍｇ,錠,False,False,False,False,1,14.0,232.9,3261,622969401,3229008F1025,1:先発品(後発なし),False,False,True,False,False,False,False
415,842,0,内用,シンバスタチン錠５ｍｇ「トーワ」,錠,False,False,False,True,145,"10,511.0",17.3,181840,621534301,2189011F1220,3:後発品,False,False,False,False,False,False,False
416,1565,0,注射,シンポニー皮下注５０ｍｇオートインジェクター　０．５ｍＬ,キット,False,False,True,False,2,4.0,"103,628.0",414512,622675801,3999433G2020,1:先発品(後発なし),False,False,True,False,False,False,False
417,1313,0,外用,新レシカルボン坐剤,個,False,False,False,False,3,23.0,73.7,1695,662350104,2359800J1035,基:基礎的医薬品,False,False,False,False,False,False,False
418,1151,0,内用,スインプロイク錠０．２ｍｇ,錠,False,False,False,False,42,831.0,277.1,230270,622546601,2359007F1020,1:先発品(後発なし),False,False,False,False,False,False,False
419,1723,0,内用,スーグラ錠２５ｍｇ,錠,False,False,True,False,3,105.0,100.1,10511,622306601,3969018F1022,1:先発品(後発なし),False,False,False,False,False,False,False
420,1059,0,内用,スーグラ錠５０ｍｇ,錠,False,False,True,False,19,"1,137.0",149.7,170209,622306701,3969018F2029,1:先発品(後発なし),False,False,False,False,False,False,False
421,1186,0,内用,スージャヌ配合錠,錠,False,False,True,False,2,174.0,178.8,31111,622625702,3969107F1022,1:先発品(後発なし),False,False,False,False,False,False,False
422,1083,0,内用,スタレボ配合錠Ｌ１００,錠,False,False,False,False,1,504.0,79.4,40018,622375801,1169102F2023,1:先発品(後発なし),False,False,False,False,False,False,False
423,1201,0,外用,スチックゼノールＡ,g,False,False,False,False,6,480.0,3.62,1738,660406045,2649858M1036,1:先発品(後発なし),False,False,False,False,False,False,False
424,1300,0,内用,ストミンＡ配合錠,錠,False,False,False,False,1,210.0,6.1,1281,621507901,1329100F1031,1:先発品(後発なし),False,False,False,False,False,False,False
425,570,0,内用,ストロカイン錠５ｍｇ,錠,False,False,False,False,15,519.0,6.0,3114,620005991,1219002F1065,1:先発品(後発なし),False,False,False,False,False,False,False
426,109,0,内用,ストロメクトール錠３ｍｇ,錠,False,False,False,False,3,9.0,574.8,5173,610462042,6429008F1020,1:先発品(後発なし),False,False,True,False,False,False,False
427,1251,0,外用,スピール膏Ｍ　２５ｃｍ２,枚,False,False,False,False,32,49.0,70.6,3459,662660057,2661701X1020,1:先発品(後発なし),False,False,False,False,False,False,False
428,1118,0,外用,スピオルトレスピマット６０吸入,キット,False,False,False,False,8,15.0,"5,353.8",80307,622450201,2259807G2022,1:先発品(後発なし),False,False,False,False,False,False,False
429,913,0,外用,スピリーバ２．５μｇレスピマット６０吸入　１５０μｇ,キット,False,False,False,False,11,15.0,"3,100.9",46514,621984201,2259709G2023,1:先発品(後発なし),False,False,False,False,False,False,False
430,1864,0,内用,スピロノラクトン錠２５ｍｇ「トーワ」,錠,False,False,False,True,118,"6,702.5",5.9,39545,620003560,2133001F1476,3:後発品,False,False,False,False,False,False,False
431,2098,0,内用,スマトリプタン錠５０ｍｇ「ＳＰＫＫ」,錠,False,False,False,True,1,3.0,124.8,374,622864401,2160003F1162,3:後発品,False,False,True,False,False,False,False
432,1818,0,内用,スルピリド錠５０ｍｇ「アメル」,錠,False,False,True,True,9,404.0,6.6,2666,620003080,2329009F1152,3:後発品,False,False,False,False,False,False,False
433,1532,0,注射,生食注シリンジ「オーツカ」２０ｍＬ,筒,False,False,False,False,2,40.0,111.0,4440,620008530,3311402G8056,基:基礎的医薬品,False,False,False,False,False,False,False
434,436,0,内用,セイブル錠５０ｍｇ,錠,False,False,True,False,7,546.0,19.5,10647,620003128,3969009F2020,2:先発品(後発あり),False,False,False,False,False,False,True
435,584,0,外用,セクターローション３％,mL,False,False,False,False,5,650.0,4.4,2860,620006442,2649729Q2030,1:先発品(後発なし),False,False,False,False,False,False,False
436,466,0,内用,セスデンカプセル３０ｍｇ,カプセル,False,False,False,False,2,10.0,8.9,89,620003561,1249005M1083,2:先発品(後発あり),False,False,False,False,False,False,False
437,520,0,内用,ゼチーア錠１０ｍｇ,錠,False,False,False,False,10,361.0,64.4,23248,620004868,2189018F1027,2:先発品(後発あり),False,False,False,False,False,False,True
438,2138,0,内用,セチリジン塩酸塩ＤＳ１．２５％「タカタ」,g,False,False,False,True,3,10.8,70.7,764,621944601,4490020R1035,3:後発品,False,False,False,False,False,False,False
439,1400,0,外用,ゼビアックスローション２％,g,False,False,False,False,13,290.0,51.4,14906,622462601,2639701Q1025,1:先発品(後発なし),False,False,False,False,False,False,False
440,607,0,内用,セファドール錠２５ｍｇ,錠,False,False,False,False,3,270.0,6.5,1755,620006958,1339002F1438,2:先発品(後発あり),False,False,False,False,False,False,True
441,256,0,内用,セファランチン錠１ｍｇ,錠,False,False,False,False,6,"1,018.0",6.2,6312,612900052,2900001F1029,1:先発品(後発なし),False,False,False,False,False,False,False
442,353,0,内用,セフゾンカプセル１００ｍｇ,カプセル,False,False,False,False,43,648.0,59.7,38686,616130532,6132013M2025,基:基礎的医薬品,False,False,False,False,False,False,False
443,500,0,内用,セフゾン細粒小児用１０％　１００ｍｇ,g,False,False,False,False,8,79.2,60.8,4815,620004513,6132013C1031,2:先発品(後発あり),False,False,False,False,False,False,True
444,1692,0,外用,ゼフナート外用液２％,mL,False,False,False,False,11,230.0,25.4,5842,620005743,2659712Q1026,1:先発品(後発なし),False,False,False,False,False,False,False
445,1691,0,外用,ゼフナートクリーム２％,g,False,False,False,False,11,390.0,25.4,9906,660443004,2659712N1020,1:先発品(後発なし),False,False,False,False,False,False,False
446,558,0,内用,セララ錠２５ｍｇ,錠,False,False,False,False,2,84.0,20.6,1730,620005824,2149045F1029,2:先発品(後発あり),False,False,False,False,False,False,True
447,559,0,内用,セララ錠５０ｍｇ,錠,False,False,False,False,4,135.0,40.2,5427,620005825,2149045F2025,2:先発品(後発あり),False,False,False,False,False,False,True
448,44,0,内用,セルセプトカプセル２５０　２５０ｍｇ,カプセル,False,False,True,False,2,476.0,91.1,43364,610432045,3999017M1026,☆:先発品(同額以下),False,False,True,False,False,False,False
449,2114,0,内用,セルトラリンＯＤ錠２５ｍｇ「アメル」,錠,False,False,True,True,3,95.0,9.5,903,622463601,1179046F4035,3:後発品,False,False,True,False,False,False,False
450,242,0,内用,セルベックスカプセル５０ｍｇ,カプセル,False,False,False,False,4,637.0,9.9,6306,612320346,2329012M1021,2:先発品(後発あり),False,False,False,False,False,False,True
451,1323,0,内用,ゼルヤンツ錠５ｍｇ,錠,False,False,True,False,1,112.0,"2,260.9",253221,622242601,3999034F1020,1:先発品(後発なし),False,False,True,False,False,False,False
452,1817,0,内用,セレコキシブ錠１００ｍｇ「日新」,錠,False,False,False,True,45,"3,772.0",9.3,35080,622797801,1149037F1160,3:後発品,False,False,True,False,False,False,False
453,519,0,内用,セレコックス錠１００ｍｇ,錠,False,False,False,False,2,176.0,21.1,3714,620004857,1149037F1020,2:先発品(後発あり),False,False,True,False,False,False,True
454,68,0,内用,セロクエル２５ｍｇ錠,錠,False,False,True,False,1,10.5,15.8,166,610443072,1179042F1020,2:先発品(後発あり),False,False,True,False,False,False,True
455,233,0,内用,セロクラール錠２０ｍｇ,錠,False,False,False,False,2,240.0,10.4,2496,612190149,2190005F2051,2:先発品(後発あり),False,False,False,False,False,False,True
456,1527,0,内用,センノシド錠１２ｍｇ「ＶＴＲＳ」,錠,False,False,False,True,112,"6,753.0",5.3,35791,620481204,2354003F2472,3:後発品,False,False,False,False,False,False,False
457,2042,0,内用,ゾニサミドＯＤ錠２５ｍｇＴＲＥ「サワイ」,錠,False,False,False,True,5,553.0,275.0,152075,622968501,1169015F2103,3:後発品,False,False,True,False,False,False,False
458,1800,0,内用,ゾニサミド錠１００ｍｇ「アメル」,錠,False,False,True,True,1,154.0,11.7,1802,621390901,1139005F1040,3:後発品,False,False,True,False,False,False,False
459,1989,0,内用,ゾピクロン錠１０ｍｇ「トーワ」,錠,False,False,False,True,5,144.0,7.5,1080,620009346,1129007F2073,3:後発品,True,False,False,False,False,False,False
460,1963,0,内用,ゾピクロン錠７．５ｍｇ「トーワ」,錠,False,False,False,True,22,652.0,6.7,4368,620006013,1129007F1107,3:後発品,True,False,False,False,False,False,False
461,541,0,外用,ゾビラックス眼軟膏３％,g,False,False,False,False,2,10.0,551.5,5515,620005271,1319719M1046,基:基礎的医薬品,False,False,False,False,False,False,False
462,1184,0,内用,ゾフルーザ錠２０ｍｇ,錠,False,False,False,False,41,83.0,"2,438.8",202420,622622601,6250047F2029,1:先発品(後発なし),False,False,False,False,False,False,False
463,168,0,内用,ソラナックス０．４ｍｇ錠,錠,False,False,False,False,12,798.0,6.1,4868,611170508,1124023F1037,2:先発品(後発あり),True,False,False,False,False,False,True
464,1387,0,注射,ソリクア配合注ソロスター,キット,False,False,True,False,1,1.0,"4,723.0",4723,629907601,3969501G1023,1:先発品(後発なし),False,False,True,False,False,False,False
465,2012,0,内用,ソリフェナシンコハク酸塩ＯＤ錠５ｍｇ「トーワ」,錠,False,False,False,True,23,"1,406.0",33.0,46398,622852601,2590011F4051,3:後発品,False,False,False,False,False,False,False
466,1862,0,内用,ソリフェナシンコハク酸塩錠２．５ｍｇ「トーワ」,錠,False,False,False,True,2,147.0,19.7,2896,622852301,2590011F1079,3:後発品,False,False,False,False,False,False,False
467,1325,0,注射,ゾルトファイ配合注フレックスタッチ,キット,False,False,True,False,7,11.0,"4,207.0",46277,629900701,3969500G1029,1:先発品(後発なし),False,False,True,False,False,True,False
468,1790,0,内用,ゾルピデム酒石酸塩錠５ｍｇ「日新」,錠,False,False,False,True,93,"3,194.0",10.4,33218,622153301,1129009F1300,3:後発品,True,False,False,False,False,False,False
469,1789,0,内用,ゾルピデム酒石酸塩錠１０ｍｇ「日新」,錠,False,False,False,True,30,714.0,11.2,7997,622153401,1129009F2307,3:後発品,True,False,False,False,False,False,False
470,1478,0,内用,ダーブロック錠２ｍｇ,錠,False,False,False,False,8,470.0,157.4,73978,622819201,3999049F2023,1:先発品(後発なし),False,False,True,False,False,True,False
471,1476,0,内用,ダーブロック錠４ｍｇ,錠,False,False,False,False,3,182.0,278.5,50687,622819301,3999049F3020,1:先発品(後発なし),False,False,True,False,False,True,False
472,202,0,内用,ダイアート錠３０ｍｇ,錠,False,False,False,False,1,182.0,10.7,1947,612130353,2139008F2028,2:先発品(後発あり),False,False,False,False,False,False,True
473,786,0,外用,ダイアコートクリーム０．０５％,g,False,False,False,False,4,80.0,10.9,872,620624401,2646723N1151,☆:先発品(同額以下),False,False,False,False,False,False,False
474,1222,0,外用,ダイアップ坐剤６　６ｍｇ,個,False,False,True,False,1,10.0,57.3,573,661120011,1124701J2029,1:先発品(後発なし),True,False,False,False,False,False,False
475,317,0,内用,ツムラ大黄甘草湯エキス顆粒（医療用）,g,False,False,False,False,5,"1,422.5",8.0,11380,615101467,5200090D1030,1:先発品(後発なし),False,False,False,False,False,False,False
476,319,0,内用,ツムラ大建中湯エキス顆粒（医療用）／２．５ｇ,g,False,False,False,False,79,"30,820.0",13.7,422234,615101469,5200092D1020,1:先発品(後発なし),False,False,False,False,False,False,False
477,240,0,内用,タガメット錠２００ｍｇ,錠,False,False,False,False,5,572.0,8.9,5091,612320183,2325001F1211,2:先発品(後発あり),False,False,False,False,False,False,True
478,1097,0,内用,タケキャブ錠１０ｍｇ,錠,False,False,False,False,218,"12,184.0",94.3,1148951,622404401,2329030F1020,1:先発品(後発なし),False,False,False,False,False,False,False
479,1098,0,内用,タケキャブ錠２０ｍｇ,錠,False,False,False,False,103,"3,887.0",141.0,548067,622404501,2329030F2027,1:先発品(後発なし),False,False,False,False,False,False,False
